p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24,p_25,p_26,p_27,p_28,p_29,p_30,p_31,p_32,p_33,p_34,p_35,p_36,p_37,p_38,p_39,p_40,p_41,p_42,p_43,p_44,p_45,p_46,p_47,p_48,p_49,p_50,p_51,p_52,p_53,p_54,p_55,p_56,p_57,p_58,p_59,p_60,p_61,p_62,p_63,p_64,p_65,p_66,p_67,p_68,p_69,p_70,p_71,p_72,p_73,p_74,p_75,p_76,p_77,p_78,p_79,p_80,p_81,p_82,p_83,p_84,p_85,p_86,p_87,p_88,p_89,p_90,p_91,p_92,p_93,p_94,p_95,p_96,p_97,p_98,p_99,p_100,p_101,p_102,p_103,p_104,p_105,p_106,p_107,p_108,p_109,p_110,p_111,p_112,p_113,p_114,p_115,p_116,p_117,p_118,p_119,p_120,monomer_state
0.060606062,0.04761905,0.034632035,0.043290045,0.025974026,0.017316017,0.077922076,0.0995671,0.038961038,0.034632035,0.06926407,0.064935066,0.038961038,0.056277055,0.056277055,0.051948052,0.06926407,0.008658009,0.04761905,0.056277055,0.0,1.0482469,-0.8402052,-2.3355525,0.37436378,0.033774883,-0.9241008,0.66304624,-1.4528997,-1.9151903,2.4209807,1.5605129,-0.67555684,-0.050749067,-1.0653111,0.31318808,-1.6510781,1.566542,0.2276996,1.4339695,0.34809884,4.2846007,0.15479094,-0.62665594,2.1083686,-0.019901093,0.27542898,-0.18677539,-0.08036413,-1.3112184,1.3095801,2.0416791,0.41395897,-1.7334859,1.1386207,-1.626423,-0.75323033,-0.84665346,1.5513734,0.4295759,0.27134976,-0.9454401,-1.2850432,0.8720862,-0.23692472,1.8625976,-2.1840334,1.9472964,1.4969178,-1.0466672,-0.40117773,0.4596618,-1.2722558,0.66478044,0.039043553,-0.56558865,-0.3671503,-0.057040744,-0.15579318,-1.8081503,0.08273344,0.38081694,1.8061671,-1.1298084,0.93291426,-0.4571458,-0.99560696,0.4443545,-0.29241252,-0.2142656,-1.3965315,-0.7768055,0.41491848,0.12564732,-0.41606078,-0.1898548,-0.593069,-0.6541036,0.42676196,0.888041,-0.45599276,-1.7354923,-0.57388085,0.25470418,0.6925151,1.5439161,-0.40640154,3.3071074,2.0755374,2.281014,0.9881866,1.8403292,0.9217257,0.06072117,-0.0095378915,-1.1845255,-0.05152679,0.06265138,0.06289809,-1.1627773,2.2545383,0
0.053097345,0.044247787,0.048672568,0.07522124,0.013274336,0.017699115,0.061946902,0.092920355,0.053097345,0.048672568,0.061946902,0.084070794,0.03539823,0.061946902,0.048672568,0.03539823,0.048672568,0.0088495575,0.048672568,0.057522126,0.0,1.1172004,-0.880318,-2.3630543,0.46050373,0.16451949,-0.93159884,0.4620966,-1.4187758,-1.944628,2.4916196,1.5766422,-0.63272494,0.061480567,-1.0849015,0.22675407,-1.6157024,1.5658978,0.18883134,1.4441596,0.31684726,4.365542,0.16705452,-0.55863667,2.122681,-0.013243864,0.31066084,-0.19908358,-0.035065006,-1.4099119,1.2751564,2.130947,0.45331243,-1.8384295,1.0450593,-1.6884438,-0.67248636,-0.93289113,1.5452633,0.43801418,0.20781864,-0.96722937,-1.2854004,0.87363034,-0.13427618,1.982498,-2.14765,1.9213775,1.5282117,-1.0580003,-0.4241012,0.36063096,-1.2964627,0.47720796,0.039754976,-0.5957904,-0.17231394,-0.14336753,-0.23396693,-1.8017328,0.14724131,0.29319456,1.8349166,-1.214977,0.9630188,-0.5852843,-0.9902079,0.4832603,-0.22074574,-0.17900304,-1.4736459,-0.7302654,0.4732125,0.16171044,-0.52469087,-0.064440176,-0.58766866,-0.5571645,0.40981695,0.90981305,-0.41209966,-1.6119467,-0.6011829,0.2806017,0.6907171,1.5816622,-0.25893152,3.4059157,2.1043952,2.3751888,0.9596362,1.7767978,0.75331074,0.06116733,0.0755851,-1.1375495,-0.2027789,0.05377321,0.031888,-1.0515879,2.3225145,0
0.053097345,0.044247787,0.048672568,0.07522124,0.013274336,0.017699115,0.061946902,0.092920355,0.048672568,0.048672568,0.061946902,0.084070794,0.03539823,0.061946902,0.048672568,0.03539823,0.057522126,0.0088495575,0.048672568,0.053097345,0.0,1.1123782,-0.88382465,-2.361294,0.45611826,0.16261709,-0.9356785,0.47280395,-1.413192,-1.9427996,2.4869125,1.5721879,-0.6408046,0.056500454,-1.0779477,0.22770779,-1.6111324,1.5547682,0.19075012,1.4475477,0.31419572,4.364768,0.16792856,-0.5505224,2.1193962,-0.014444949,0.31369576,-0.20567416,-0.03839432,-1.4060851,1.279149,2.1221664,0.45032468,-1.8307987,1.0509554,-1.6779015,-0.6775412,-0.9334425,1.5602022,0.43569136,0.21349916,-0.9767208,-1.2854137,0.85897386,-0.1441568,1.9758413,-2.13855,1.9168862,1.5258665,-1.0639077,-0.43026954,0.35809752,-1.3038926,0.48491544,0.03301699,-0.5948676,-0.18206157,-0.13812153,-0.23152527,-1.8093565,0.15386356,0.286146,1.8349735,-1.2230049,0.9645321,-0.5879652,-0.99878174,0.47405353,-0.21210545,-0.1789073,-1.468144,-0.731599,0.4656051,0.16417621,-0.532044,-0.0663288,-0.5857088,-0.5610094,0.41451472,0.9190991,-0.4068087,-1.6124877,-0.60465395,0.27992845,0.68389064,1.5829268,-0.2539799,3.4023783,2.1104128,2.3755078,0.9707443,1.7821596,0.7572903,0.050501224,0.07720564,-1.1336246,-0.20331082,0.06295715,0.038582653,-1.042359,2.3341334,0
0.03539823,0.03982301,0.017699115,0.057522126,0.0,0.03982301,0.088495575,0.097345136,0.030973451,0.03982301,0.06637168,0.092920355,0.030973451,0.053097345,0.057522126,0.048672568,0.057522126,0.013274336,0.057522126,0.07522124,0.0,1.0462388,-0.9829573,-2.3641908,0.34120563,0.19593193,-0.85113114,0.64492387,-1.4046631,-1.988259,2.4030252,1.5987828,-0.6491201,-0.0194622,-1.0533054,0.2039941,-1.6116993,1.5536684,0.14340875,1.3963605,0.43099898,4.408603,0.24878094,-0.7126516,2.0480723,-0.09941964,0.10083866,-0.13224712,-0.023728317,-1.3357075,1.3578544,2.1378765,0.34902066,-1.6938511,1.1575073,-1.6173173,-0.77142286,-0.8800217,1.5610785,0.40994695,0.26592308,-1.0058643,-1.2688681,0.89635897,-0.32818258,1.831638,-2.13212,1.8908063,1.4608959,-1.04144,-0.41538596,0.42799854,-1.3384467,0.5980501,0.054571986,-0.60019904,-0.3386637,-0.08567738,-0.20343176,-1.8481846,0.12126821,0.41440725,1.8043932,-1.268101,0.8817338,-0.46831414,-1.0429945,0.39169547,-0.11124562,-0.2472499,-1.4726086,-0.8177631,0.42536116,0.100546755,-0.48913395,-0.06980288,-0.5767409,-0.53657514,0.3722991,0.83281773,-0.42479473,-1.6881987,-0.60049856,0.3109541,0.7117703,1.5675081,-0.3623796,3.3568623,2.13864,2.3777757,0.89315593,1.7865992,0.96335816,-0.0757921,0.0610265,-1.1933025,-0.035062946,0.09520651,0.13095896,-1.028875,2.294649,0
0.02991453,0.03846154,0.017094018,0.055555556,0.0,0.034188036,0.094017096,0.102564104,0.02991453,0.03846154,0.072649576,0.0982906,0.047008548,0.047008548,0.055555556,0.042735044,0.055555556,0.012820513,0.06410257,0.06410257,0.0,1.1373017,-0.87824523,-2.3423595,0.34094813,0.18609034,-0.8719494,0.5672728,-1.4173325,-1.9759974,2.3862298,1.5968406,-0.6548602,0.043701023,-1.1121197,0.15692914,-1.6179429,1.5834227,0.16949144,1.3962023,0.36758497,4.348911,0.28807732,-0.5807626,2.0743337,-0.08922289,0.13389936,-0.14053218,-0.04587684,-1.383108,1.3733426,2.0775928,0.3815296,-1.743833,1.1743038,-1.6125264,-0.7413758,-0.9047917,1.5549631,0.462339,0.25773227,-0.9865781,-1.2402985,0.82581335,-0.3846252,1.8784202,-2.178855,1.9084324,1.4751432,-1.0062929,-0.3774952,0.48991054,-1.3535879,0.6199981,0.11942775,-0.58270514,-0.32252404,-0.06117283,-0.18219258,-1.7554568,0.12922482,0.32648614,1.7608166,-1.2102476,0.88565916,-0.51322716,-1.0288495,0.41411668,-0.21360882,-0.24783911,-1.4328281,-0.73348624,0.35971522,0.110113144,-0.44628504,-0.13244164,-0.55831844,-0.5162911,0.39913076,0.8784338,-0.4276049,-1.6818918,-0.54539615,0.3344715,0.7277692,1.5977353,-0.40376428,3.3481553,2.0540748,2.3198235,0.8839174,1.740557,0.84535193,0.037222274,0.051968414,-1.2164062,-0.13599893,0.10260322,0.11947228,-0.99214727,2.2256505,0
0.044715445,0.028455285,0.040650405,0.07317073,0.024390243,0.024390243,0.044715445,0.12195122,0.048780486,0.040650405,0.05284553,0.07317073,0.020325202,0.05691057,0.036585364,0.06097561,0.07317073,0.008130081,0.044715445,0.08130081,0.0,1.0794595,-0.87513167,-2.3812273,0.3097532,0.0875655,-0.8836118,0.5539656,-1.3853341,-1.9999394,2.6184719,1.5420694,-0.7479765,0.075146064,-1.1512023,0.17994256,-1.6090224,1.7274944,0.21128224,1.4427432,0.4290263,4.153919,0.038745366,-0.5933806,2.161506,0.046869934,0.35204387,-0.1462292,-0.10765213,-1.4660922,1.3651923,2.0577176,0.39191088,-1.9344531,1.1373416,-1.731477,-0.7724371,-0.93246824,1.5576609,0.57148093,0.3035282,-0.82947654,-1.329865,0.8889933,-0.26252055,1.9286695,-2.2110674,1.8368275,1.5248519,-1.0202239,-0.41570053,0.39516813,-1.3116632,0.514819,-0.019161502,-0.6547148,-0.34064794,0.047158964,-0.2582585,-1.7866771,0.23973987,0.4211171,1.8840748,-1.1172189,0.91486144,-0.46551737,-1.0774503,0.41835302,-0.24741107,-0.0631858,-1.2359699,-0.77750283,0.48340982,0.104974344,-0.42722598,-0.020518249,-0.52274084,-0.66362625,0.5444991,0.8061847,-0.50919133,-1.6727879,-0.46512982,0.24491605,0.7143003,1.7002676,-0.35277522,3.4145324,2.1824172,2.289925,0.9207461,1.84942,0.89034337,0.012844715,-0.0033742008,-1.1020591,-0.10467274,0.07649481,-0.034479253,-1.1468041,2.3130422,0
0.041984733,0.045801528,0.057251908,0.057251908,0.022900764,0.030534351,0.07251909,0.08396947,0.022900764,0.07633588,0.041984733,0.07251909,0.015267176,0.03816794,0.045801528,0.061068702,0.08015267,0.003816794,0.045801528,0.08396947,0.0,1.3110082,-0.68148315,-2.501369,0.22075404,0.002324932,-0.34599242,0.5782336,-0.6221948,-1.9394076,1.8652289,1.3662596,-1.12188,0.071745865,-1.5414934,-0.09627974,-1.3278756,1.2385279,0.015419422,1.484303,0.5120095,3.4855566,-0.119653486,-0.7199085,1.27503,0.26909342,0.22935386,-0.1376058,-0.29101467,-1.3038851,0.9047014,1.2028297,0.61840546,-1.6992148,1.0604085,-1.6108389,-0.9795508,-1.0483371,1.5947615,0.74499047,-0.126916,-1.4327408,-1.699299,0.94420105,-0.06062751,1.1651062,-2.0443313,1.4156733,1.3005326,-1.6455618,-0.19501618,0.29265058,-1.211627,0.47554207,0.29729748,-0.61767584,-0.7147467,0.1124623,-0.10440617,-2.1629536,0.11638837,0.71113443,1.838449,-0.32552806,0.45420894,-0.46677163,-0.3735473,0.17828149,-0.35206,-0.099899516,-0.84594804,-1.0873214,0.10166878,0.17830686,-0.1769711,-0.003200007,-0.12786746,-0.70184046,0.96614677,1.0317111,0.12137947,-1.9701604,0.19381136,-0.05303062,0.92001575,1.7608758,0.18884124,3.7460365,1.9382313,2.8885748,0.7852101,1.664578,0.4640465,-0.24123384,0.15794107,-1.1931754,0.24922596,0.14249124,-0.12949234,-0.45909926,1.7722496,0
0.04,0.04,0.031111112,0.057777777,0.013333334,0.022222223,0.06666667,0.09777778,0.017777778,0.075555556,0.04,0.10222222,0.0044444446,0.035555556,0.053333335,0.075555556,0.053333335,0.0044444446,0.06666667,0.10222222,0.0,1.0391082,-0.81487685,-2.3880167,0.29717332,0.14809811,-0.81121266,0.620633,-1.384652,-2.0499902,2.7128556,1.5435104,-0.77457863,0.11829911,-1.1301475,0.2131158,-1.6873094,1.5351247,0.26598647,1.537341,0.43954667,4.1202803,0.017916188,-0.7851955,2.1871202,0.048541274,0.2603519,-0.103827156,-0.15848458,-1.373035,1.2245697,2.1256912,0.38152406,-1.899652,1.1489959,-1.7195497,-0.77504826,-0.8661434,1.4033564,0.5633439,0.21362,-0.8794998,-1.2538573,1.017391,-0.20682785,1.9086254,-2.0546348,1.7326493,1.4165642,-0.97528464,-0.57495797,0.36552927,-1.1280642,0.51525116,0.036161855,-0.5489444,-0.3523235,0.014215917,-0.1896677,-1.8143358,0.16640352,0.5124884,1.8292499,-1.1747665,0.7482653,-0.56682897,-1.0011097,0.3527867,-0.30123648,-0.29015273,-1.1863973,-0.9142777,0.5013952,0.06676156,-0.29020673,-0.07996287,-0.4862451,-0.7266257,0.4719214,0.72869253,-0.5005715,-1.6396483,-0.50499845,0.2738514,0.8129893,1.6111019,-0.44646475,3.3749552,2.1782494,2.3644807,1.0258297,1.9118434,0.8714384,-0.050583612,0.12288743,-1.1506912,-0.09943226,0.12368886,0.009727053,-1.0967556,2.0733593,0
0.033613447,0.029411765,0.05462185,0.075630255,0.008403362,0.029411765,0.067226894,0.09243698,0.042016808,0.05042017,0.079831935,0.084033616,0.025210084,0.05462185,0.042016808,0.04621849,0.063025214,0.004201681,0.04621849,0.071428575,0.0,1.0751745,-0.78033537,-2.3458934,0.3924862,-0.014323909,-0.9003498,0.5151275,-1.409937,-1.9408399,2.4972317,1.6262286,-0.6744825,0.06144316,-1.1274929,0.20849234,-1.566144,1.6038635,0.22717446,1.5113208,0.35767308,4.423156,0.1689654,-0.5823264,2.076207,0.0023662718,0.3869813,-0.19382091,-0.06544861,-1.4448255,1.2764282,2.0532892,0.43396464,-1.8299073,1.0619808,-1.7120477,-0.7486891,-0.943607,1.5342401,0.46780056,0.24159692,-0.9358548,-1.2852623,0.9515189,-0.38931742,1.9948483,-2.1463397,1.9552038,1.4895506,-1.078284,-0.31722435,0.33857447,-1.2788124,0.49043766,-0.002518095,-0.6317002,-0.16406415,0.0096332375,-0.30025277,-1.8055217,0.15904227,0.29358798,1.8965958,-1.1159523,0.9916665,-0.3513384,-0.9253266,0.4467818,-0.24428257,-0.16154006,-1.4264202,-0.6763194,0.4044734,0.20820439,-0.41069376,-0.065255046,-0.55028504,-0.624899,0.51818025,0.75774884,-0.46361613,-1.7113235,-0.5794855,0.30476135,0.6810159,1.6289364,-0.2788015,3.3918293,2.118265,2.4055717,0.92804956,1.8499858,0.77243894,-0.00532631,0.027980085,-1.177248,-0.16966929,0.087193295,-0.032264173,-1.1238939,2.4002814,0
0.05263158,0.04385965,0.057017542,0.065789476,0.03508772,0.02631579,0.065789476,0.078947365,0.03508772,0.07017544,0.05263158,0.07017544,0.030701755,0.06140351,0.05263158,0.057017542,0.04385965,0.01754386,0.039473683,0.04385965,0.0,1.0863237,-0.9059405,-2.2788858,0.3855185,0.18935159,-0.9067897,0.44327435,-1.3848416,-1.9354024,2.4770844,1.5358802,-0.6572988,0.06787417,-1.0780483,0.1561356,-1.6167507,1.6375294,0.21478261,1.5753189,0.35479918,4.2803574,0.0372889,-0.59416246,2.0798216,0.006439716,0.25811824,-0.1353277,-0.069332406,-1.3195217,1.321453,2.0475335,0.37449765,-1.8076048,1.0915009,-1.6963083,-0.69065267,-0.92675656,1.5315101,0.3826323,0.15847266,-0.8947094,-1.2496632,0.9228481,-0.176223,1.9904753,-2.0869923,1.7890638,1.4572242,-1.253629,-0.42367098,0.38495332,-1.171616,0.46471104,0.06292727,-0.5920165,-0.1794523,-0.057603426,-0.14607228,-1.7314475,0.14862779,0.3175088,1.7521998,-1.1060741,0.87177134,-0.57907605,-0.90980566,0.34756795,-0.25939673,-0.21072477,-1.4217495,-0.7002104,0.48646495,0.047760412,-0.5751641,-0.081733756,-0.47127378,-0.5512016,0.38783073,0.82779044,-0.28264335,-1.5650588,-0.5111724,0.34102505,0.7017805,1.5221179,-0.2515993,3.3758428,1.9824616,2.246213,0.97619146,1.8246114,0.8694333,-0.020595783,0.07825124,-1.1735243,-0.09163198,0.12140779,0.0108911805,-1.0215728,2.2895532,0
0.03652968,0.0456621,0.0456621,0.05022831,0.00456621,0.01369863,0.07305936,0.12328767,0.05022831,0.05022831,0.05936073,0.03652968,0.03652968,0.06849315,0.0456621,0.07305936,0.07305936,0.0,0.05479452,0.05936073,0.0,1.0142971,-0.89778024,-2.2938168,0.50595254,-0.006494458,-0.9535514,0.5379801,-1.4276282,-1.948357,2.5012865,1.5098379,-0.6248248,0.08100293,-1.0475988,0.23242246,-1.5803376,1.5574566,0.21620303,1.3562342,0.36528194,4.195116,-0.03218132,-0.63525873,2.0826375,0.057537034,0.23960957,-0.13690068,-0.09182045,-1.3622818,1.3160608,1.9498572,0.50491375,-1.7705927,1.1624753,-1.6724682,-0.6467676,-0.8949086,1.4251174,0.3852855,0.33078125,-0.9623398,-1.297544,0.96560335,-0.16456379,1.8665913,-2.1423244,1.8524947,1.4674063,-1.0672382,-0.33789977,0.38002765,-1.2097051,0.4441042,0.018605268,-0.63097066,-0.19933288,-0.015686706,-0.21143089,-1.732415,0.18967706,0.35137942,1.7914286,-1.0832798,0.8659593,-0.6987379,-0.88754135,0.4384318,-0.25176883,-0.19345522,-1.4091507,-0.68893033,0.39312717,-0.026092468,-0.49265,-0.111462705,-0.6211654,-0.56092024,0.48598856,0.87024796,-0.40970802,-1.5546227,-0.48314518,0.27620512,0.5946755,1.5391443,-0.20825292,3.3504748,2.0273705,2.4145422,0.9871448,1.7933488,0.82112426,-0.042736907,0.011514671,-1.1180158,-0.15954566,0.058230486,-0.018002745,-1.148407,2.3074534,0
0.04954955,0.045045044,0.045045044,0.03153153,0.0045045046,0.013513514,0.067567565,0.12162162,0.04954955,0.054054055,0.058558557,0.04054054,0.036036037,0.076576576,0.045045044,0.067567565,0.067567565,0.0,0.054054055,0.072072074,0.0,0.9466338,-0.883753,-2.37872,0.5162152,-0.048702665,-1.0324275,0.5086561,-1.5048535,-1.8695784,2.4669147,1.5311232,-0.67071235,0.13284339,-1.051071,0.30501145,-1.5742136,1.5303357,0.2045695,1.2708455,0.34440297,4.129747,0.034464743,-0.5425988,2.1618176,0.04762889,0.27563846,-0.12809774,-0.06260426,-1.466588,1.3337215,1.9533228,0.54294956,-1.7098724,1.1499996,-1.6929396,-0.68835104,-0.9578006,1.395681,0.40995923,0.36526683,-0.9763952,-1.39181,0.91931874,-0.15417872,1.8476832,-2.258529,1.8387028,1.4742857,-1.0011514,-0.31381154,0.42694247,-1.2927687,0.40184486,0.09864839,-0.67144674,-0.22457613,0.06460707,-0.18400471,-1.7395668,0.18445113,0.35190174,1.8746972,-1.0333762,0.8833924,-0.6391853,-0.88938427,0.49672675,-0.15235795,-0.16638951,-1.3970517,-0.64906746,0.3711044,0.043953326,-0.5535593,-0.0848419,-0.5730657,-0.54621947,0.52898824,1.0044687,-0.45225012,-1.6002735,-0.4600922,0.24874288,0.57183194,1.6277313,-0.16394286,3.3561695,2.1271076,2.4911988,1.0109555,1.8037704,0.7085273,-0.0642296,-0.008930439,-1.0777434,-0.2520621,0.051131804,0.011711437,-1.1513566,2.421474,0
0.03652968,0.0456621,0.0456621,0.05022831,0.00456621,0.01369863,0.07305936,0.12328767,0.05022831,0.05022831,0.06392694,0.03652968,0.03652968,0.06849315,0.0456621,0.07305936,0.07305936,0.0,0.05479452,0.05479452,0.0,1.0134453,-0.8983719,-2.3034,0.5075693,-0.0008043323,-0.97256225,0.538308,-1.4362007,-1.9410901,2.500905,1.5104593,-0.62713295,0.10872232,-1.036491,0.25369263,-1.5718944,1.5550281,0.22267164,1.3562045,0.37019232,4.2064943,-0.030114911,-0.6222559,2.104078,0.040949382,0.2330604,-0.13325188,-0.09114688,-1.3570435,1.3320633,1.9656458,0.5057043,-1.7632529,1.1625524,-1.6648788,-0.6492985,-0.8904758,1.4228903,0.38543665,0.32158265,-0.9525613,-1.3005625,0.9759786,-0.17551099,1.8749524,-2.1428328,1.8661292,1.4554837,-1.0607877,-0.33778894,0.38771197,-1.2027199,0.44903398,0.025586821,-0.6199665,-0.19287324,-0.006807131,-0.20413323,-1.7310052,0.17290598,0.3418791,1.7735244,-1.0533441,0.8674432,-0.69189507,-0.87828064,0.43507606,-0.25977823,-0.20641537,-1.4274496,-0.69549066,0.39186665,-0.019138236,-0.4838193,-0.1197157,-0.61319965,-0.56917536,0.49724105,0.87254167,-0.4303005,-1.5394565,-0.48080704,0.2822044,0.5900228,1.5526484,-0.21940726,3.3436,2.0409582,2.3984005,0.9879329,1.8045628,0.82133746,-0.03125672,0.01115039,-1.1195289,-0.1663845,0.058729153,-0.017488765,-1.1521722,2.3089535,0
0.037037037,0.032407407,0.050925925,0.06944445,0.0,0.013888889,0.083333336,0.083333336,0.037037037,0.06944445,0.060185187,0.106481485,0.023148147,0.050925925,0.055555556,0.037037037,0.046296295,0.009259259,0.060185187,0.074074075,0.0,1.0672472,-0.9729469,-2.4121633,0.5105098,0.15923187,-0.89649624,0.638154,-1.4209483,-1.9287,2.4686732,1.5787444,-0.7044816,-0.018928656,-1.1138479,0.17447853,-1.6665486,1.5118568,0.16675825,1.4183947,0.3937079,4.3617463,0.17400324,-0.6610696,2.053132,-0.055672504,0.15874153,-0.19457191,-0.022506325,-1.3430132,1.2476504,2.1195188,0.4875258,-1.7548109,1.0525777,-1.5923234,-0.72782236,-0.9345942,1.6075552,0.37471104,0.2135184,-1.0598123,-1.3615494,0.95709145,-0.17778601,1.8730003,-2.1712978,1.9016374,1.4869628,-1.0943823,-0.4535475,0.3879146,-1.2319108,0.53166604,0.06833536,-0.59167147,-0.28667954,-0.0804389,-0.25629136,-1.8580724,0.14063478,0.330417,1.8206544,-1.1812736,0.8002212,-0.57974654,-0.876202,0.35048574,-0.10852259,-0.16170266,-1.4575126,-0.767226,0.38655668,0.042096097,-0.5127134,-0.092607915,-0.5714279,-0.5489278,0.46322554,0.92372704,-0.2688707,-1.6996171,-0.47793183,0.32356593,0.70117223,1.5682969,-0.2468858,3.3429291,2.177586,2.457797,0.997796,1.7934781,0.9367534,-0.0024978772,0.15353581,-1.1308641,-0.098671995,0.065690845,0.06602377,-1.0096003,2.3082159,0
0.0375,0.029166667,0.05,0.06666667,0.004166667,0.016666668,0.083333336,0.083333336,0.025,0.058333334,0.07083333,0.104166664,0.033333335,0.045833334,0.054166667,0.05,0.045833334,0.008333334,0.0625,0.07083333,0.0,1.0544488,-0.7673093,-2.316573,0.29893672,0.20777418,-0.9941245,0.53780425,-1.4537513,-1.7850382,2.3808074,1.548755,-0.65915316,0.021602508,-1.0257608,0.105252884,-1.5358089,1.462872,0.16316083,1.3725456,0.4035812,4.356244,0.13719784,-0.48504508,2.1275213,-0.06785462,0.2414243,-0.14076227,-0.017408837,-1.3574064,1.3621197,1.9813482,0.40882736,-1.7464973,1.1303151,-1.5725337,-0.6557132,-0.99382985,1.361197,0.4047867,0.32386813,-1.0244797,-1.2049459,0.8732926,-0.19289455,1.9583449,-2.22335,1.8612958,1.5280948,-1.0412452,-0.34962413,0.5386674,-1.2188815,0.51936316,0.050729103,-0.52158886,-0.14570735,-0.088745564,-0.15893358,-1.6854324,0.12868387,0.3153805,1.7772391,-1.1051055,0.88610667,-0.48277065,-0.8556034,0.4285016,-0.15939371,-0.06514148,-1.3932344,-0.62430763,0.3673421,0.168408,-0.5549682,-0.14307009,-0.4583949,-0.51143724,0.48341173,0.98003685,-0.2851349,-1.6275485,-0.43325663,0.22075255,0.6124659,1.5342404,-0.28494856,3.3734252,2.069894,2.3200479,0.9228471,1.6318431,0.7993908,0.03650155,0.09954967,-1.0999119,-0.1846836,0.10384735,0.17177191,-0.8907955,2.2142007,0
0.04587156,0.036697246,0.059633028,0.036697246,0.013761468,0.018348623,0.08256881,0.09174312,0.036697246,0.06880734,0.055045873,0.07339449,0.03211009,0.07798165,0.04587156,0.06880734,0.06422018,0.0,0.04587156,0.04587156,0.0,1.0570358,-0.83796096,-2.2937658,0.5574294,0.09161024,-0.96030575,0.48459792,-1.4840008,-2.0165167,2.5790753,1.5596225,-0.6253289,0.19353896,-1.0473117,0.22259739,-1.6370074,1.5255873,0.2394039,1.3503282,0.26757008,4.213506,0.053815003,-0.66970074,2.1451497,0.005878376,0.1987923,-0.09741672,-0.0635017,-1.3585833,1.326433,2.2067833,0.42199925,-1.7782967,1.1560153,-1.7174637,-0.7313238,-0.8716896,1.4992459,0.383652,0.2457439,-0.8773631,-1.2878056,0.86391795,-0.22268523,1.8574682,-2.1585624,1.8281944,1.5238438,-1.1077424,-0.3898693,0.3418397,-1.1984789,0.461993,0.077877544,-0.5818736,-0.23036173,-0.09177382,-0.20180489,-1.7569325,0.07815045,0.30386567,1.8074831,-1.0948554,0.9008311,-0.6698641,-0.96916014,0.39779386,-0.1989375,-0.28881547,-1.3776475,-0.72044003,0.46074414,0.110861786,-0.4563848,-0.044281658,-0.5840173,-0.5103307,0.44483292,0.920355,-0.42380437,-1.5776244,-0.5722513,0.31446216,0.66946936,1.4957858,-0.27811795,3.2592535,2.0550742,2.3616195,0.9888482,1.777244,0.8229939,0.06407157,0.089371845,-1.1306279,-0.20846628,0.036160816,-0.03641263,-1.1673274,2.304647,0
0.036036037,0.03153153,0.04054054,0.04954955,0.018018018,0.036036037,0.06306306,0.0990991,0.022522522,0.04954955,0.054054055,0.076576576,0.036036037,0.045045044,0.06306306,0.06306306,0.067567565,0.013513514,0.067567565,0.067567565,0.0,1.0505888,-0.8383543,-2.370155,0.49022734,0.14808314,-0.8532487,0.53925467,-1.4113296,-1.9111843,2.4230297,1.5534072,-0.6244282,-0.004371785,-1.0926174,0.29559132,-1.5882826,1.4838016,0.16348477,1.4581406,0.33815154,4.3799243,0.13598841,-0.6170496,2.0821548,-0.05695559,0.21224402,-0.13209678,0.0155554,-1.2629937,1.288653,2.093295,0.4058343,-1.7532481,1.1390897,-1.5825068,-0.73791856,-0.8648985,1.5302596,0.42327014,0.2085018,-0.9854764,-1.1904604,0.84536076,-0.2817984,1.879352,-2.0538597,1.8208405,1.4437184,-1.2014655,-0.40412778,0.4088278,-1.2182341,0.52469003,0.09417556,-0.6113608,-0.2557877,-0.1440556,-0.22702445,-1.8155364,0.1573988,0.36629778,1.7996718,-1.1823094,0.86912644,-0.5933099,-0.9412462,0.46338663,-0.17709118,-0.2234562,-1.4493588,-0.7601145,0.34543067,0.114973396,-0.5066931,-0.13646331,-0.66225755,-0.5980167,0.42561847,0.8823932,-0.23485307,-1.6972017,-0.64675814,0.3562631,0.71112055,1.5381787,-0.24309236,3.3725364,2.1401317,2.4055226,0.9690284,1.7868537,0.89169484,0.010995882,0.0949091,-1.1559136,-0.061783414,0.09705852,-0.05241277,-1.0115744,2.2535536,0
